000001||01||00000001||00000002||00000118||VILA GUMERCINDO
000001||01||00000001||00000002||00000119||PARAISO
000001||01||00000001||00000002||00000120||PARAISO
000001||01||00000001||00000002||00000121||VL LIVIEIRO
000001||01||00000001||00000002||00000122||JD. PAULISTANO
000001||01||00000001||00000002||00000123||VILA INAH
000001||01||00000001||00000002||00000124||PQ. AMERICA
000001||01||00000001||00000002||00000125||VILA GUARANI
000001||01||00000001||00000002||00000126||VILA MORAES
000001||01||00000001||00000002||00000127||BROOKLIN PAULISTA
000001||01||00000001||00000002||00000128||BARRA FUNDA
000001||01||00000001||00000002||00000129||CAMBUCI
000001||01||00000001||00000002||00000130||CHACARA SANTO ANTONIO
000001||01||00000001||00000002||00000131||PQ. JABAQUARA
000001||01||00000001||00000002||00000132||JD. GUEDALA
000001||01||00000001||00000002||00000133||PARQUE FERNANDA
000001||01||00000001||00000002||00000134||JD. LEONOR
000001||01||00000001||00000002||00000135||JARDIM COLOMBO
000001||01||00000001||00000002||00000136||VILA MONUMENTO
000001||01||00000001||00000002||00000137||JD. NOVO TABOAO
000001||01||00000001||00000003||00000002||AGUA RASA
000001||01||00000001||00000003||00000003||JD. COIMBRA
000001||01||00000001||00000003||00000004||ITAQUERA
000001||01||00000001||00000003||00000005||MOOCA
000001||01||00000001||00000003||00000006||PENHA
000001||01||00000001||00000003||00000007||TATUAPE
000001||01||00000001||00000003||00000008||VILA ESPERANCA
000001||01||00000001||00000003||00000009||VILA ORATORIO
000001||01||00000001||00000003||00000010||BELENZINHO
000001||01||00000001||00000003||00000011||BELEM
000001||01||00000001||00000003||00000012||JD. AVELINO
000001||01||00000001||00000003||00000013||VILA MARIETA
000001||01||00000001||00000003||00000014||VILA PRUDENTE
000001||01||00000001||00000003||00000015||VILA CARRAO
000001||01||00000001||00000003||00000016||ARTHUR ALVIM
000001||01||00000001||00000003||00000017||SAO MIGUEL PAULISTA
000001||01||00000001||00000003||00000018||VILA JACUI
000001||01||00000001||00000003||00000019||ITAIM PAULISTA
000001||01||00000001||00000003||00000020||SAPOPEMBA
000001||01||00000001||00000003||00000021||SAO MATEUS
000001||01||00000001||00000003||00000022||CIDADE TIRADENTES
000001||01||00000001||00000003||00000023||ARICANDUVA
000001||01||00000001||00000003||00000024||VILA FORMOSA
000001||01||00000001||00000003||00000025||CIDADE LIDER
000001||01||00000001||00000003||00000026||PONTE RASA
000001||01||00000001||00000003||00000027||ERMELINO MATARAZZO
000001||01||00000001||00000003||00000028||GUAIANAZES
000001||01||00000001||00000003||00000029||PARQUE DO CARMO
000001||01||00000001||00000003||00000030||PARI
000001||01||00000001||00000003||00000031||CIDADE ADEMAR
000001||01||00000001||00000003||00000032||CIDADE DUTRA
000001||01||00000001||00000003||00000033||JARDIM SAO CARLOS
000001||01||00000001||00000003||00000034||JD. VERA CRUZ
